Dosya,Length,Chroma Stft Mean,Chroma Stft Var,RMS Mean,RMS Var,Spectral Centroid Mean,Spectral Centroid Var,Spectral Bandwidth Mean,Spectral Bandwidth Var,Rolloff Mean,Rolloff Var,Zero Crossing Rate Mean,Zero Crossing Rate Var,Tempo,Music Genre
46 - Kum - Düşmanlarıma.mp3,12.20888888888889,0.43170774,0.07927068,0.0953264,0.008100291,1951.5881064252708,1192945.2416101766,2424.51738304536,553793.9421946906,4156.1947666646865,8179516.301383758,0.0716445980869772,0.0019494961983233556,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.22874933,0.08887107,0.1684051,0.0038867276,1618.3493718678426,419271.01394705713,1416.6845454963254,380380.40338083083,2927.7701508850027,1935244.2530167592,0.09957944629682179,0.002939798150004339,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.31851214,0.08900712,0.2668242,0.006647917,2230.1275350110195,344541.2258765527,2431.9261859296053,141762.29270369065,4693.382819150823,1833912.488135259,0.09362086318813848,0.002002632544335542,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.37496582,0.08140008,0.34000003,0.004561285,2265.2785904676803,257053.51231175294,2396.2031135687153,90856.89098280265,4707.204642496098,1195184.9938784,0.1020086593714529,0.0014278132159955784,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.38834706,0.07894257,0.38097197,0.0018101806,2429.490647993666,166891.6937264708,2403.107739369611,61992.595112778996,4886.692811790579,784364.365782807,0.12256247339670828,0.0010098520511615788,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.35693127,0.075771846,0.34778282,0.0020382395,2172.4715728753645,167400.94934741728,2275.158798560494,79981.64788672686,4387.078504096907,959808.8122857808,0.10681997552497162,0.0009211263371175329,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.39203525,0.07606864,0.37752455,0.0020594182,2270.0522377715856,157552.7512042104,2288.2141489143364,86399.94413123111,4475.068891440835,863098.9560238089,0.12022082949063564,0.0007693730492881408,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.37707508,0.07793052,0.3890787,0.0029283734,2330.961180553806,121212.19345475965,2330.072020730703,56673.58066591946,4648.654372250993,692944.0524365371,0.11631347102014757,0.0006162966426465857,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.4184096,0.07442409,0.4035726,0.0019718173,2421.8578563928468,54723.874808118,2319.753647423352,24230.769059723847,4724.680511093573,327168.2840466931,0.12923934538166856,0.0004070059558226664,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.40091193,0.0771397,0.38320842,0.0023594217,2245.597095949622,92944.34895067626,2312.4758670592964,43902.77676407507,4597.986574205448,496741.32359653874,0.10522156108115778,0.0005858694696978511,117.45383522727273,unknown
46 . Bir Derdim Var - mor ve ötesi.mp3,20.435873015873018,0.3241527,0.116789974,0.16980898,0.018838061,1254.8465452533562,2259065.7713594097,1585.9668872486977,537014.8811748591,2076.1820729284905,6898334.676304878,0.06487046413876277,0.020554318845597136,123.046875,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.3637326,0.09131138,0.1456908,0.0070720892,2657.7382652821816,474219.36641074356,2788.371079000396,119204.69076695768,5995.154347332481,1778077.7937653745,0.10895557218783639,0.003774582512655574,117.45383522727273,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.3423714,0.099534474,0.16412026,0.006283003,2436.412339435425,1063534.6246647364,2638.393879848042,147655.81140775676,5252.64129145923,3271046.176008959,0.0926767273277718,0.009354346934512661,117.45383522727273,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.40220436,0.09117986,0.15304218,0.0068773264,2620.9532929107436,1657550.644356953,2572.6761689022765,180020.58514128518,5318.747529685818,4180829.10807993,0.1256806503969322,0.01564346417319358,184.5703125,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.33963138,0.091276295,0.21189189,0.0054497654,2495.072449483308,464392.3148619617,2626.0570134439085,116429.67551950377,5363.158312449543,2109248.1387597164,0.10493842084903121,0.0031486946263205263,117.45383522727273,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.3309206,0.09095867,0.21421266,0.0046740244,2501.2913418029552,454286.39568445785,2622.364749585826,107664.1530159161,5375.1418065460175,2033863.8931082282,0.10623875218649086,0.003117559478932183,117.45383522727273,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.35036644,0.086845085,0.15450731,0.0061584795,2560.9956433874345,303295.29012751323,2791.2409710700385,89523.89715891778,5906.344371257736,1527700.7660659065,0.09502510259687837,0.0010768288608908128,117.45383522727273,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.3182519,0.09111803,0.12845796,0.0018465316,2443.9251047551256,1597632.887319739,2530.8574190155327,174693.68377419526,4904.146448634284,4088439.01029815,0.10889985871905275,0.015541118319820817,117.45383522727273,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.32776618,0.09085388,0.19172738,0.006286633,2415.8780821570385,735262.434238132,2544.7696895109952,208768.23925128306,5113.54468009957,3183685.0514864055,0.10366174145586653,0.004310054802014971,117.45383522727273,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.3303348,0.090699784,0.21469793,0.004407982,2482.9038733160733,444012.8084137707,2621.8928703357105,110351.04624104532,5344.371809615514,2054060.0393363654,0.10454947776506997,0.002999757978959682,117.45383522727273,unknown
47 - Emir Can İğrek - Beyaz Skandalım.mp3,21.554467120181407,0.31661022,0.09369063,0.1201086,0.009171352,2111.9408093924935,753098.7877971983,2514.4384877773523,323423.47609573364,4735.288122729414,4758046.2998422785,0.07465604817007535,0.0027189734348838307,117.45383522727273,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.2869014,0.08617746,0.038081586,0.0002884649,1104.9514784180444,151575.0808046405,1106.1978996531157,139844.6000043277,2081.941081260196,770571.2443194834,0.0692403522634584,0.0006583295128949384,99.38401442307692,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.38077322,0.089436844,0.22066574,0.02855539,2272.322778773533,1372035.8409186634,2290.640335232771,964088.3209884283,4990.96090245208,6767382.993706158,0.09605758691884177,0.004180153648221529,99.38401442307692,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.42557502,0.08646096,0.3411029,0.014472971,2714.9072857261276,851376.2084621985,2965.2248442468253,139208.95549617105,6385.349969412724,2838060.1572712227,0.09038938239192496,0.003763120887419534,99.38401442307692,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.4263762,0.08928948,0.33727616,0.01599949,2707.16738528372,862881.8777445013,2945.4039362781637,134575.74439874233,6331.200813430363,2881050.6732787318,0.09209478232055465,0.003982663666946077,99.38401442307692,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.38664737,0.09332071,0.3050671,0.011555349,2069.812257043036,1084138.4233154866,2515.0605877471758,416897.97841254686,4815.323030306892,5545795.139565046,0.06649307325652529,0.0035832241807718258,99.38401442307692,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.3985046,0.093959175,0.344024,0.014328799,2295.47532119076,1089020.7390364439,2714.065500103922,265322.0977225939,5346.6802849077285,4760553.039050446,0.07252450168230017,0.00392552600275644,198.76802884615384,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.4054319,0.097395256,0.32294798,0.015102876,2781.5106940736755,975968.2535406554,3012.0134460368963,144153.7294905418,6531.7616996329525,3167669.584961136,0.08864495182504079,0.004397927457050714,99.38401442307692,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.4133602,0.090109065,0.34160206,0.014222291,2723.8711281590554,710432.028861936,2957.08283316837,118964.37011781552,6424.042992646309,2455962.0925105605,0.09266670065252855,0.003155371768631505,99.38401442307692,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.42797393,0.08850461,0.33672166,0.016049186,2785.850361221102,876284.8475100765,2959.0489483831766,125363.35763788006,6443.538796454425,2727868.143842516,0.09818595151916802,0.004583898449763589,198.76802884615384,unknown
"47 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.38658726,0.08718897,0.23293006,0.031934816,2207.696548925731,1043788.9545222822,2515.532533118407,613082.4661777954,4998.267437933319,6048063.216903939,0.07574731724102773,0.00280963171152393,198.76802884615384,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.28452957,0.090083815,0.056549937,0.00202172,1499.6404427279158,1619016.370117533,1546.42692140031,948317.2892807358,2898.3967866775142,6350111.970700445,0.07345393856990014,0.006382660643172805,117.45383522727273,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.33858457,0.08395577,0.122333676,0.0026842626,2039.8478712445676,836362.9323635043,2280.1906406351177,210549.9885531783,4220.277428729048,3131167.4045363655,0.08194348475392296,0.00434436517583279,112.34714673913044,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.40393016,0.08559589,0.22832975,0.0085323965,2084.793218496388,846204.3528890001,2513.807527146115,234326.64254822975,4714.665642274429,3543371.9251243216,0.06645291882132667,0.002000945643688579,112.34714673913044,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.3987808,0.086959265,0.22728848,0.008662797,2104.857977297664,991607.0604954193,2528.4772512085,284789.7065768226,4720.809209499822,4238469.4832541775,0.06806612763017118,0.0023263014875607056,112.34714673913044,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.39913368,0.081920154,0.18753792,0.004429878,1335.3864611552556,1053774.5655191417,1683.7044784906022,831559.1334716039,2931.495255104315,5220076.883497778,0.047421791414051354,0.0014965034022240966,112.34714673913044,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.42822075,0.08244286,0.21266112,0.009619529,1913.4971265589252,947923.7125593346,2351.932227310495,407785.1358763007,4266.523131018188,4788185.364338989,0.06007182819186876,0.001775688684623149,112.34714673913044,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.37503627,0.08183717,0.19645615,0.0027127345,1899.1009844298749,490435.31704720494,2348.994528237655,176917.86990474965,4159.5329077879815,2454261.1035067136,0.06683741418509273,0.0009245499761871835,112.34714673913044,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.40084252,0.08428897,0.22067569,0.006711558,2060.1993765887864,723970.9002062824,2497.265678302833,232336.893329937,4646.840660106099,3481889.49239333,0.06785437656027105,0.0017896083480508078,112.34714673913044,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.3159932,0.09273761,0.11588635,0.01112576,1754.993078162206,858749.5415804009,1809.0953206173622,780334.8569303124,3627.1774487896755,4297278.517116616,0.08205980853245363,0.0015521514099427012,112.34714673913044,unknown
48 - Kubilay Karça - Üzerime Kalır.mp3,16.25768707482993,0.24257907,0.09280852,0.01869511,0.00017982916,854.1727214112842,318220.07937997405,1126.219955259578,275047.69744401705,1547.96391594597,1811453.7129609261,0.0351423190085592,0.001193074945167737,112.34714673913044,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.2859329,0.10036812,0.13087843,0.0064850915,2105.3733777398397,920035.1280719434,1825.7565595150838,696102.6977868836,4031.146064462823,4159836.2034851564,0.11518006765143993,0.0038544166983529656,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.34434703,0.09286985,0.21336384,0.004510314,2449.246831428414,439820.51138657035,2449.647926625266,149416.66836157648,5109.516902192465,1821836.8195277145,0.10688704459409136,0.001955986697260307,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.33566308,0.09423334,0.21006568,0.0049933214,2193.291520076075,490730.6372775661,2275.508866395787,239878.65874671357,4483.076036106629,2756892.1931500523,0.09078734018123139,0.0016550618601041847,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.34826782,0.0915744,0.21369702,0.004593732,2541.451697238751,505554.5165154289,2517.355759521947,147372.68804276694,5329.767142696437,1862272.9464349046,0.11021870345084409,0.0023448160520681553,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.35265344,0.09301884,0.21094559,0.005305744,2126.5647469253877,633177.9156443084,2262.969517777796,289831.8514647359,4433.6694166227035,3324633.6747506578,0.08858498324230388,0.0016068857335490051,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.353249,0.09531218,0.20983815,0.0059148697,2022.157419512841,699492.2329819213,2190.1967519420896,326702.14601216034,4185.866512537239,3664817.5351233864,0.0825903247579444,0.0018392198330062803,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.39193806,0.09597904,0.21197131,0.0055730934,2457.3315725172683,653878.3684069148,2497.8842459263196,172515.0656217099,5207.01505477284,2260407.117358314,0.1025390625,0.0031849227571913597,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.3627408,0.09594084,0.21466382,0.006156163,2345.2310528153776,919800.3039897322,2457.9309161868528,239306.93819227457,4905.143924171425,3723196.453062878,0.10004722799776564,0.003755801782159535,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.3454979,0.09466493,0.21063112,0.0051077525,2484.3694004990293,981759.5248621678,2541.428079088282,231940.34934300947,5119.97344273678,3963210.8195549683,0.1064162192775571,0.0036712901298729473,172.265625,unknown
48 . 2001 (feat. Ceza & Sahtiyan) - Silahsız Kuvvet.mp3,23.361587301587303,0.333787,0.09237912,0.14213072,0.011568896,2483.6954104311453,1167322.9174994908,2328.8953978505215,588064.9332689138,5112.788580522281,3926421.826711161,0.124705673566286,0.006840243503428144,172.265625,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.2639264,0.088893734,0.09998535,0.00081695645,1019.9331816478553,310254.24613540305,1384.6080250104108,460658.3710991973,1819.5209330897178,2414954.5528055043,0.05064579133064516,0.0014097037945528057,83.35433467741936,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.44007745,0.079639144,0.30853954,0.009405716,1486.2336437500505,455084.6327853676,2155.9521176900803,334343.29825696786,3326.7930553805445,3765597.338529387,0.04076439642137097,0.0006366517733584828,123.046875,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.46449435,0.076528504,0.32345137,0.0058146585,1763.9635953807854,434378.2240629469,2430.972468639757,233953.96220079166,4245.305727066532,3591005.8096784586,0.04267578125,0.0005190060215611612,123.046875,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.38621727,0.09064933,0.2534487,0.015921392,2117.7737833753354,1253792.4243691976,2440.8567339082388,312104.37467926485,4503.096372542843,5386014.32690941,0.07637506300403225,0.004147722889803948,123.046875,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.42491227,0.08265857,0.288511,0.011373579,1814.93614092559,743870.1109907216,2383.115739248248,335294.8426309113,4140.001417590725,4956619.5742794685,0.050994676159274194,0.0015023564318588447,123.046875,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.44710526,0.08034013,0.3001832,0.008822274,1544.5648721991936,479048.8651163799,2211.835236996288,299483.92519457126,3506.699494392641,3964674.2645849353,0.0406950919858871,0.0006574760806920253,123.046875,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.41840628,0.079013176,0.29632518,0.009721047,1588.4476759559498,473882.26277373306,2199.9249205584306,315271.4157893581,3616.0499621975805,3458792.747006852,0.04692776587701613,0.001020023807278533,123.046875,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.462577,0.07666654,0.32205993,0.006109932,1638.7222813522474,445753.28105660155,2325.412229025032,259053.09017241444,3811.3248566658267,3883889.6672532335,0.04037219632056452,0.0005323242390689194,123.046875,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.41683137,0.08049033,0.296755,0.0040653106,1396.43182797732,414639.4103954797,2043.6277417921417,393053.3537876929,3033.0732185609877,3849733.8006930267,0.034452967489919356,0.00037353992152040386,123.046875,unknown
49 - Bedo - Yalan.mp3,14.385668934240362,0.35531643,0.093066305,0.20204179,0.0118815005,1020.4514407347444,253966.10061506013,1578.3569330327139,235784.08616957712,1582.2041960685483,1376863.0329540072,0.034596301663306454,0.0008675020139249629,123.046875,unknown
